Amazon EC2	"['Re', ':', 'Can', 'use', 'SNS', 'instances', 'VPC', '?', 'That', ""'s"", 'correct', '.', 'Have', 'considered', 'API', 'Gateway', 'proxy', 'calls', '(', 'https', ':', '//docs.aws.amazon.com/apigateway/latest/developerguide/set-up-private-integration.html', ')', '?']"
Amazon EC2	"['Re', ':', 'Can', 'use', 'SNS', 'instances', 'VPC', '?', 'issue', '.', 'How', 'subscribe', 'SNS', 'receive', 'requests', 'SNS', 'without', 'specifying', 'AWS', 'sns', 'goes', 'thru', '.', ""n't"", 'want', 'add', '``', 'X', ""''"", 'number', 'AWS', 'SNS', 'ips', 'messages', 'go', 'thru', '.', 'There', 'hundreds', 'included', 'security', 'groups', '.']"
Amazon EC2	"['Re', ':', 'Can', 'use', 'SNS', 'instances', 'VPC', '?', 'Instead', 'adding', '``', 'intermediary', 'AWS', 'SNS', 'ips', ""''"", ',', 'ca', ""n't"", 'AWS', 'define', 'security', 'group', 'ips', 'add', 'security', 'group', 'ec2', ""'s"", '.', 'AWS', 'modify', 'IP', ""'s"", 'needed', 'supposedly', 'Lambda', 'function', '.', 'This', 'topic', 'around', 'long', 'seems', 'like', 'AWS', 'want', 'address', 'issue']"
Amazon EC2	['Re', ':', 'Can', 'use', 'SNS', 'instances', 'VPC', '?', 'Well', ',', ',', 'ideally', 'SNS', 'running', 'inside', 'VPC', '!']
Amazon EC2	['Re', ':', 'Can', 'use', 'SNS', 'instances', 'VPC', '?', '5', 'years', 'later', 'still', 'think', 'would', 'really', 'useful', 'feature', '.', 'My', 'usecase', 'ASG', 'might', 'want', 'send', 'message', 'machines', 'group', '.', 'You', 'look', 'internal', 'IPs', 'within', 'group', 'send', 'message', 'directly', ',', 'seems', 'like', 'lot', 'boiler', 'plate', 'SNS', '...']
Amazon EC2	['Re', ':', 'Can', 'use', 'SNS', 'instances', 'VPC', '?', 'We', 'also', 'need']
Amazon EC2	['SNS', 'Run', 'Schedule', '?', 'Is', 'possible', 'run', 'Simple', 'Notification', 'Service', 'schedule', '?', 'want', 'use', 'rule', 'check', 'value', 'sensor', ',', 'send', 'email', 'alert', '.', 'But', 'dont', 'want', 'flood', 'inbox', 'alerts', '.', 'It', 'would', 'sufficient', 'send', 'email', 'couple', 'times', 'day', '.', 'Thanks', ',', 'Steve', 'Edited', ':', 'Albright', 'Mar', '13', ',', '2019', '3:48', 'AM', 'Edited', ':', 'Albright', 'Mar', '13', ',', '2019', '3:48', 'AM']
Amazon EC2	"['Integrate', 'AWS', 'SNS', 'FCM', 'working', 'iOS', '🎈', 'Hi', ',', 'trying', 'integrate', 'AWS', 'SNS', 'FCM', '.', 'What', 'wanted', 'achieve', 'call', 'SNS', 'backend', ',', 'SNS', 'call', 'FCM', 'send', 'push', 'notifications', 'iOS', 'Android', 'devices', '.', 'It', 'working', 'well', 'Android', 'Platform', '.', 'For', 'iOS', ',', 'added', 'platform', 'application', 'iOS', ',', 'FCM', 'platform', '.', 'added', 'token', 'platform', 'application', 'backend', '(', 'call', 'iOS', 'mobile', 'app', ')', ',', 'try', 'publish', 'message', 'SNS', 'endpoint', ',', 'iOS', 'device', ""n't"", 'receive', 'push', 'notifications', '.', '(', 'The', 'iOS', 'device', 'able', 'receive', 'push', 'notification', 'directly', 'send', 'Firebase', 'messaging', 'console', ',', 'means', 'push', 'notifications', 'set', 'correctly', ')', 'Questions', ':', '1', '.', 'wondering', 'AWS', 'SNS', ',', 'use', 'FCM', 'iOS', ',', 'must', 'use', 'APNS', 'iOS', '?', '2', '.', 'If', 'possible', 'use', 'FCM', 'iOS', ',', 'correct', 'format', 'message', 'body', 'order', 'send', 'push', 'notification', 'iOS', '(', 'SNS', 'Platform', 'Application', 'FCM', ')', '?', 'So', 'far', 'tried', 'working', '.', 'Can', 'provide', 'sample', 'data', 'publish', 'SNS', '?', 'Thanks', '!', 'Edited', ':', 'clive107', 'Mar', '12', ',', '2019', '4:44', 'AM', 'Edited', ':', 'clive107', 'Mar', '12', ',', '2019', '4:51', 'AM']"
Amazon EC2	['Amazon', 'SNS', 'Message', 'push', 'notification', 'received', 'Hi', ',', 'trying', 'publish', 'message', 'mobile', 'using', 'endpoint', 'created', 'Amazon', 'SNS', 'using', 'FCM', '.', 'The', 'notification', 'getting', 'received', 'application', 'opens', 'foreground', '.', 'But', ',', 'notification', 'working', 'application', 'closed', '.', 'When', 'directly', 'publishing', 'FCM', ',', 'notification', 'works', 'app', '.', 'But', 'SNS', ',', 'notification', 'working', '.']
Amazon EC2	"['SNS', 'delivery', 'failure', 'message', 'format', 'Hello', ',', 'following', 'scenario', ':', 'created', 'platform', 'application', 'SNS', 'push', 'notifications', 'specified', 'topic', '``', 'Event', 'Notifications', ""''"", '``', 'The', 'topic', 'Delivery', 'Failure', 'event', ""''"", 'attribute', '.', 'also', 'created', 'SQS', 'subscription', 'topic', 'case', 'failure', 'push', 'delivery', 'receive', 'messages', 'following', 'format', ':', '{', ""''"", 'DeliveryAttempts', ""''"", ':', '1', ',', ""''"", 'EndpointArn', ""''"", ':', '``', 'arn', ':', 'aws', ':', 'sns', ':', 'us-west-2', ':', '***', ':', 'endpoint/APNS/stage***/5afbbcc0-00b8-3be6-ad4b-258e2cd18d7c', ""''"", ',', ""''"", 'EventType', ""''"", ':', '``', 'DeliveryFailure', ""''"", ',', ""''"", 'FailureMessage', ""''"", ':', '``', 'Platform', 'token', 'associated', 'endpoint', 'valid', ""''"", ',', ""''"", 'FailureType', ""''"", ':', '``', 'InvalidPlatformToken', ""''"", ',', ""''"", 'MessageId', ""''"", ':', '``', '244f509b-64f6-53d9-a169-04685570c729', ""''"", ',', ""''"", 'Resource', ""''"", ':', '``', 'arn', ':', 'aws', ':', 'sns', ':', 'us-west-2', ':', '***', ':', 'app/APNS/stage***', ""''"", ',', ""''"", 'Service', ""''"", ':', '``', 'SNS', ""''"", ',', ""''"", 'Time', ""''"", ':', '``', '2019-03-01T13:10:30.405Z', ""''"", '}', 'So', 'far', 'OK', ',', 'handle', 'message', ',', 'wondering', 'whether', 'message', 'format', 'stable', 'reliable', '?', 'mean', 'able', 'find', 'documentation', 'format', 'log', 'string', 'create', 'appropriate', 'data', 'structure', '.', 'And', 'would', 'like', 'sure', 'message', 'officially', 'supported', 'going', 'changed', '.', 'would', 'appreciate', 'useful', 'information', ',', 'advice', '!']"
Amazon EC2	"['Duplicate', 'Reports', 'SNS', 'Daily', 'SMS', 'Usage', 'Reports', ""'m"", 'facing', 'issue', 'SNS', ""'s"", 'Daily', 'SMS', 'Usage', 'Reports', 'In', 'order', 'get', 'daily', 'reports', 'SMS', 'usage', 'manage', 'SMS', 'bounces', ',', 'configured', 'SMS', 'Usage', 'reports', 'using', 'steps', 'SNS', 'developer', 'guide', '.', 'https', ':', '//docs.aws.amazon.com/sns/latest/dg/sms_stats_usage.html', 'From', 'usage', 'report', 'S3', 'Bucket', ',', 'configured', 'Lambda', 'function', 'trigger', ',', 'sends', 'daily', 'report', 'analyzed', 'errors', '.', 'From', 'past', 'weeks', ',', 'got', 'see', 'getting', 'duplicate', 'records', 'reports', 'generated', 'lambda', '.', 'tried', 'troubleshoot', 'trigger', 'SNS', ',', 'see', 'new', 'new', 'log', 'added', '.', 'noticed', 'date', ""'s"", 'usage', 'reports', ',', 'report', 'added', 'twice', 'AWS', '.', 'example', 'On', 'Mon', ',', 'Feb', '25', ',', '4:11', 'pm', 'UTC', ',', 'SMS', 'usage', 'report', 'added', 'SMS', 'sent', 'Feb', '24', 'On', 'Tue', ',', 'Feb', '26', ',', '4:14', 'pm', 'UTC', ',', 'SMS', 'usage', 'report', 'added', 'SMS', 'sent', 'Feb', '24', 'Since', '2nd', 'report', 'name', 'earlier', 'report', ',', 'earlier', 'report', 'got', 'replaced', 'new', 'file', '.', 'This', 'triggered', 'lambda', 'created', 'duplicate', 'records', 'report', '.', 'The', 'new', 'file', 'data', 'old', 'file', 'i.e', 'Report', 'added', '24th', 'Feb', '25th', 'Feb', 'report', 'added', '24th', 'Feb', '26th', 'Feb', 'If', 'anyone', 'help', 'troubleshoot', 'duplicacy', 'issue', 'would', 'useful', 'SNS', 'Console', ',', 'seems', 'way', 'troubleshoot', '.']"
Amazon EC2	"['Signature', 'SNS', 'message', 'invalid', 'We', ""'re"", 'using', 'SES', 'together', 'SNS', 'notify', 'server', 'email', 'bounces', '.', 'We', 'use', 'Java', 'v1', 'SDK', 'handle', 'incoming', 'SNS', 'request', '.', 'This', 'working', 'well', 'days', '.', 'Now', ""'re"", 'sometimes', 'getting', 'error', 'incoming', 'bounce', 'notifications', 'call', 'snsMessageManager.parseMessage', '(', ')', ':', '``', 'Signature', 'SNS', 'message', 'invalid', '.', ""''"", 'Is', 'AWS', 'fiddling', 'around', 'certificates', 'today', '?', 'Is', 'Java', 'v1', 'SDK', 'reliable', 'consuming', 'notifications', '?', 'Thanks', 'advice', 'Edited', ':', 'neffnet', 'Mar', '8', ',', '2019', '6:29', 'PM']"
Amazon EC2	"['SNS', 'message', 'Content-type', '?', 'Hi', '.', ""'ve"", 'tried', 'solve', 'problem', 'reading', 'AWS', 'docs', ',', 'googling', ',', 'trawling', 'forums', 'without', 'luck', 'time', ',', 'goes', '.', ""'m"", 'puzzled', 'content-type', 'messages', 'SNS', 'sending', '.', 'Take', 'example', 'SubscriptionConfirmation', 'message', '-', 'headers', ':', 'POST', '/sns-notification-endpoint/', 'HTTP/1.1', 'Content-Length', ':', '1351', 'Content-Type', ':', 'text/plain', ';', 'charset=ISO-8859-1', 'Host', ':', 'j-gw.com', 'Connection', ':', 'Keep-Alive', 'User-Agent', ':', 'Amazon', 'Simple', 'Notification', 'Service', 'Agent', '(', 'This', 'data', 'captured', 'tcpdump', '.', ')', 'wondering', ',', ""n't"", 'message', 'supposed', 'content-type', '``', 'application/json', ""''"", ""'s"", 'payoad', ',', 'i.e', '.', 'request', 'body', ',', '?', 'Now', ',', 'would', ""n't"", 'otherwise', 'much', 'problem', ""'m"", 'using', 'Tastypie', 'needs', 'correct', 'content-type', 'fed', '.']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Am', 'problem', '.', ""'m"", 'using', 'asp.net', 'mvc3', 'binding', 'json', 'expects', 'application/json', 'content-type', '.']"
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Hello', ',', 'My', 'apologies', 'respond', 'sooner', '.', 'When', 'receiving', 'SNS', 'messages', 'via', 'HTTP', 'protocol', 'mime', 'type', 'text/plain', 'however', 'structure', 'messages', 'JSON', 'format', '.']
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'No', 'problem', '.', 'But', 'intentional', 'feature', ',', 'could', 'perhaps', 'change', 'future', 'API', 'version', '?', 'Having', 'force', 'Content-type', 'application/json', '``', 'sub-elegant', ""''"", 'opinion', '.']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Very', 'simply', ',', 'oversight', 'part', '.', 'It', ""'application/json"", ""'"", 'along', 'missed', '.', 'Now', 'find', 'way', 'change', 'without', 'breaking', 'anyone', ""'s"", 'integration', 'SNS', '.']"
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'This', 'biting', '...', 'For', 'instance', ',', 'Loggly', 'requires', 'application/json', 'header', 'place', 'leverage', 'JSON', 'parsing/search', 'capabilities', '.', 'Any', 'idea', 'SNS', 'might', 'sorted', '?', 'Would', 'love', 'subscribe', 'bunch', 'JSON', 'services', 'SNS', '.']
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Sorry', 'resurrect', 'question', 'dead', '.', 'However', 'implied', 'solution', 'possibly', 'works', '...', ""'m"", 'issue', '.', ""'m"", 'using', 'NodeJs', 'express', 'node', 'module', ',', 'subsequent', 'bodyparser', 'function', 'provided', 'connect', 'module', 'sits', '.', 'bodyparser', 'function', ""n't"", 'accurately', 'grab', 'post', 'data', 'subscriptionconfirmation', 'request', ""'s"", 'content-type', 'request', 'header', '.', 'Would', 'possible', 'modify', 'SNS', 'system', 'allow', 'people', 'sending', 'subscribe', 'requests', 'specify', 'value', 'content-type', 'header', 'used', 'reach', 'target', 'endpoint', '?', 'This', 'parameter', 'would', 'course', 'optional', 'default', 'value', 'null', 'preserve', 'compatibility', 'people', ""'ve"", 'got', 'existing', 'integrations', 'function', 'satisfaction', '.', 'In', 'meantime', ',', 'people', 'find', 'question', 'based', 'issues', 'bodyparser', 'issues', 'SNS', '.', ""'ve"", 'got', 'modification', 'place', 'bodyParser.js', 'force', 'plugin', 'use', 'application/json', 'content-type', 'certain', 'condition', 'function', 'mime', '(', 'req', ')', '{', '(', 'req.headers', '==', ""'SubscriptionConfirmation"", ""'"", '&', '&', '!', 'req.headers.hasOwnProperty', ')', '{', 'req.headers', '=', ""'application/json"", ""'"", ';', '}', 'var', 'str', '=', 'req.headers', '||', '``', ';', 'return', 'str.split', '(', ""'"", ';', ""'"", ')', '[', '0', ']', ';', '}', 'Edited', ':', 'dmurker', 'May', '25', ',', '2012', '12:30', 'AM']"
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Thanks', 'providing', 'workaround', 'Node.js', 'The', 'hangup', 'changing', 'content', 'type', 'way', 'testing', 'change', 'cause', 'issues', 'http', 'listeners/hosts', '.', 'There', 'ideas', 'ways', 'fix', ',', 'looking', '.', 'Joel']
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Please', 'fix', '.', 'text/plain', 'simply', 'wrong', '.', 'Many', 'new', 'user', 'SNS', '(', 'like', ')', 'issues', '.', 'The', 'users', 'even', 'notice', ',', 'subscriptions', 'confirmed', '.']
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'using', 'django', 'created', 'http', 'endpoint', 'like', '(', 'example', ')', '.', 'def', 'email_sns', '(', 'request', ')', ':', 'msg', '=', 'json.loads', '(', 'request.raw_post_data', ')', 'msg', '==', ""'SubscriptionConfirmation"", ""'"", ':', 'process_subscription', '(', 'msg', ')', ':', 'return', 'HttpResponse', '(', ""'SubscriptionConfirmation"", 'OK', ""'"", ')', 'else', ':', 'return', 'HttpResponse', '(', ""'SubscriptionConfirmation"", 'Failed', ""'"", ')', 'elif', 'msg', '==', ""'Notification"", ""'"", ':', 'def', 'process_subscription', '(', 'msg', ')', ':', 'try', ':', 'urllib2.urlopen', '(', 'msg', ')', '.read', '(', ')', 'return', 'True', 'except', 'IOError', ':', 'traceback.print_exc', '(', ')', 'return', 'False', 'When', 'create', 'new', 'subscription', 'sns', 'topic', 'using', 'endpoint', ',', 'sometime', 'get', '``', 'Response', 'contains', 'invalid', 'JSON', ""''"", 'error', 'subscription', 'remains', 'PendingConfirmation', 'state', '.', 'How', 'explicitly', 'confirm', '.', 'What', 'wrong', '?', 'Any', 'link', 'python', 'docs/api/implementation', 'also', 'useful', '.', 'Edited', ':', 'kmrdeepak', 'Jan', '22', ',', '2013', '11:51', 'PM']"
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'spent', 'couple', 'hours', 'trying', 'figure', 'Node.js', '+', 'Express', 'giving', 'JSON', 'body', '.', 'Express', '(', 'bodyParser', 'middleware', ')', 'parse', 'body', 'unless', 'proper', 'content', 'type', '.', 'Please', 'fix', ',', 'Amazon', '!', 'Mateusz']
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', '+1', 'fix']
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', '+1', 'Please', 'Fix', ',', 'Guys', '.']
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Could', 'solution', 'simple', 'content-type', 'configuration', 'defaults', 'existing', 'subscriptions', 'plain', 'text', ',', 'defaults', 'future', 'subscriptions', 'application/json', '?', 'The', 'user', 'could', 'manually', 'switch', 'needed', 'would', 'alterations', 'existing', 'subscriptions', 'unless', 'manually', 'switched', '.']
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'first', 'came', 'across', 'years', 'ago', 'thread', 'new', '.', 'see', 'still', ""n't"", 'addressed', '.', 'Personally', ',', 'given', 'amount', 'fantastic', 'engineers', 'disposal', 'hard', 'time', 'seeing', ""'ve"", 'gone', '3', 'years', 'without', 'visible', 'attempt', 'address', '.', 'Could', ""n't"", 'simple', 'offering', 'another', 'SNS', 'payload', 'type', ',', 'e.g', '.', 'JSON-without-blunder', '?', 'It', 'seems', 'solution', 'like', 'could', 'easily', 'implemented', 'maintaining', 'existing', 'subscription', 'compatibility', 'allowing', 'migration', 'path', 'proper', 'version', 'build', 'new', 'software', '?', 'Let', ""'s"", 'get', 'fixed', '...', ""'s"", 'necessary', 'many', 'options', '.', 'Edited', ':', 'Steve', 'Sep', '27', ',', '2014', '7:25', 'PM']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'To', 'workaround', 'issue', 'using', 'following', '``', 'middleware', ""''"", 'node.js', ':', 'app.use', '(', 'function', '(', 'req', ',', 'res', ',', 'next', ')', '{', '(', 'req.get', '(', ""'"", 'x-amz-sns-message-type', ""'"", ')', ')', '{', 'req.headers', '=', ""'application/json"", ""'"", ';', '}', 'next', '(', ')', ';', '}', ')', ';', 'Edited', ':', 'gruveo', 'Jul', '26', ',', '2016', '8:27', 'AM']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'When', 'using', 'jersey', 'jackson', ',', 'wrong', 'content', 'type', 'eliminates', 'automatic', 'deserialization', ',', ""n't"", 'find', 'way', 'correct', 'incoming', 'content', 'type', 'jersey', 'kicks', '.', 'created', 'filter', 'reads', 'raw', 'content', 'stores', 'context', '.', 'In', 'Endpoint', 'use', 'raw', 'data', 'extracting', 'payload', 'data', '.', 'Filter', ':', 'try', '(', 'BufferedReader', 'buffer', '=', 'new', 'BufferedReader', '(', 'new', 'InputStreamReader', '(', 'containerRequestContext.getEntityStream', '(', ')', ')', ')', ')', '{', 'containerRequestContext.setProperty', '(', '``', 'rawInput', ""''"", ',', 'buffer.lines', '(', ')', '.collect', '(', 'Collectors.joining', '(', '``', '\\n', ""''"", ')', ')', ')', ';', '}', 'Endpoint', ':', 'Map', 'body', '=', 'new', 'ObjectMapper', '(', ')', '.readValue', '(', 'context.getProperty', '(', '``', 'rawInput', ""''"", ')', '.toString', '(', ')', ',', 'Map.class', ')', ';', 'PS', ':', 'would', 'prefer', 'correct', 'content-type', ',', 'though', '...', 'Edited', ':', 'DirkPodolak', 'Sep', '9', ',', '2016', '12:14', 'AM']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'Very', 'annoying', '``', 'feature', ""''"", 'breaks', 'Jersey/Spring', 'MVC', 'maybe', 'framework', ""'s"", 'automatic', 'deserialisation', 'capability', '.']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'agree', 'current', 'behavior', 'entirely', 'correct', '.', ""'m"", 'pretty', 'sure', 'text/plain', 'bug', 'wasted', 'many', 'hours', 'created', 'lot', 'frustration', ',', 'address', 'issue', '.', 'The', 'simplest', 'backwards-compatible', 'fix', 'would', 'add', '2', 'new', 'protocols', 'SNS', 'notifications', ':', 'http-application-json', 'https-application-json', 'What', 'guys', 'think', '?']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'This', 'worked', 'instead', '(', 'req.header', ')', '{', 'req.header', '(', '``', 'Content-Type', ""''"", ')', '=', '``', 'application/json', ""''"", ';', '}']"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'This', 'decent', 'solution', '.', 'However', ',', ':', 'req.headers', '[', ""'content-type"", ""'"", ']', '=', ""'application/json"", ""'""]"
Amazon EC2	"['Re', ':', 'SNS', 'message', 'Content-type', '?', 'This', 'good', 'solution', '.', 'NOBODY', 'CARES', '?', '?', '?', 'This', 'problem', 'ignored', 'long', '!', 'It', 'possible', 'Amazon', 'care', 'inconvenience', '``', 'little', 'mistake', ""''"", 'causes', 'developers', '.']"
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'also', 'ran', 'today', '...', 'Why', 'least', 'noted', 'documentation', '?', 'understand', 'may', 'cause', 'potential', 'issues', 'changed', '.', 'But', 'maybe', 'instead', 'documentation', 'adhere', 'system', 'actually', 'rather', 'wanted', 'achieve', '.', 'From', 'development', 'perspective', ',', 'want', 'know', 'works', '...', 'intended', 'build', '.']
Amazon EC2	['Re', ':', 'SNS', 'message', 'Content-type', '?', 'also', 'ran', 'today', '...', 'Why', 'least', 'noted', 'documentation', '?', 'understand', 'may', 'cause', 'potential', 'issues', 'changed', '.', 'But', 'maybe', 'instead', 'documentation', 'adhere', 'system', 'actually', 'rather', 'wanted', 'achieve', '.', 'From', 'development', 'perspective', ',', 'want', 'know', 'works', '...', 'intended', 'build', '.']
